Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity,C Year,C Qtr,C Mo,B Year,B Qtr,B Mo,B Wk
1097914776,2026-08-24,2026-08-24,Plumbing Sales,Plumbing Estimate,Completed,Branded Phone Number,Local 619,92109,0.00,TRUE,2026,3,August,2026,3,August,35
1108493514,2026-08-24,2026-09-04,HVAC Service,10+ HVAC Unit,Completed,Branded Phone Number,A1-800-BILL HOWE,92107,87.00,TRUE,2026,3,August,2026,3,September,36
1108520408,2026-08-24,2026-08-25,HVAC Install,Job Walk,Completed,Branded Phone Number,Local 619,92056,0.00,FALSE,2026,3,August,2026,3,August,35
1108645420,2026-08-24,2026-08-24,Plumbing Service,Kitchen Faucet,Completed,Branded Phone Number,Local 619,92109,175.00,TRUE,2026,3,August,2026,3,August,35
1108645420,2026-08-24,,Plumbing Service,Upper/Lower Leak,Hold,Branded Phone Number,Local 619,92104,0.00,TRUE,2026,3,August,,,,
1109564987,2026-08-24,2026-08-27,Plumbing Service,Leak Below Kitchen,Completed,Branded Phone Number,Local 619,91977,0.00,FALSE,2026,3,August,2026,3,August,35
1113567985,2026-08-24,2026-09-04,HVAC Service,Hvac Recall/Warranty,Completed,Google LSA,Google Local Services,92124,0.00,TRUE,2026,3,August,2026,3,September,36
1113766841,2026-08-24,2026-08-24,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92154,0.00,TRUE,2026,3,August,2026,3,August,35
1115852365,2026-08-24,2026-08-18,HVAC Install,Hvac Recall/Warranty,Completed,Direct Web Traffic,Direct Web Traffic,92117,0.00,TRUE,2026,3,August,2026,3,August,34
1115959251,2026-08-24,2026-08-14,HVAC Install,Full System Install,Completed,Sameday AI,Sameday AI,92101,0.00,TRUE,2026,3,August,2026,3,August,33
1115959251,2026-08-24,2026-08-17,HVAC Service,A/C Repair,Completed,Branded Phone Number,Local 619,92101,-393.75,TRUE,2026,3,August,2026,3,August,34
1117589599,2026-08-24,2026-09-04,HVAC Service,A/C Repair,Completed,Direct Web Traffic,Direct Web Traffic,92009,912.18,TRUE,2026,3,August,2026,3,September,36
1117873413,2026-08-24,,HVAC Install,A/C New Install,Scheduled,Branded Phone Number,Local 619,92101,13054.55,TRUE,2026,3,August,,,,
1118935686,2026-08-24,2026-08-26,Plumbing Service,Drain Repair,Completed,Organic Search,DuckDuckGo Organic,92071,5400.00,TRUE,2026,3,August,2026,3,August,35
1120105934,2026-08-24,2026-08-26,HVAC Sales,HVAC Estimate,Completed,PPC,Google | PMAX | Plumbing,92105,0.00,FALSE,2026,3,August,2026,3,August,35
1122157119,2026-08-24,2026-08-24,Plumbing Service,Plumbing Service,Canceled,Google Business Profiles,GMB_SanDiego,92117,0.00,FALSE,2026,3,August,2026,3,August,35
1122182759,2026-08-24,2026-08-25,HVAC Sales,Hvac Tech Turnover Estimate,Completed,Yelp,Yelp,92067,0.00,TRUE,2026,3,August,2026,3,August,35
1124935255,2026-08-24,2026-08-20,Plumbing Service,Laundry Bibbs,Completed,PPC,Google | Search | Brand,92104,-424.00,TRUE,2026,3,August,2026,3,August,34
1125209352,2026-08-24,2026-08-26,Plumbing Service,PRV,Completed,PPC,Google | Search | Brand,92127,3000.00,TRUE,2026,3,August,2026,3,August,35
1125248774,2026-08-24,2026-08-25,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92127,0.00,FALSE,2026,3,August,2026,3,August,35
1125559904,2026-08-24,2026-08-18,Plumbing Service,Backflow Repair,Completed,Yelp,Yelp,92131,0.00,TRUE,2026,3,August,2026,3,August,34
1125590587,2026-08-24,2026-09-04,Lining Install - CA,Lining,Completed,Branded Phone Number,A1-800-BILL HOWE,92008,6100.00,TRUE,2026,3,August,2026,3,September,36
1127651020,2026-08-24,2026-08-18,Plumbing Service,Toilet Stop,Completed,Yelp,Yelp,92127,0.00,TRUE,2026,3,August,2026,3,August,34
1128110960,2026-08-24,2026-08-25,Plumbing Service,PRV,Completed,Organic Search,Google Organic,92037,927.20,TRUE,2026,3,August,2026,3,August,35
1128204145,2026-08-24,,Lining Install - CA,Lining,Scheduled,Branded Phone Number,Local 619,91913,3240.00,TRUE,2026,3,August,,,,
1128827463,2026-08-24,2026-08-26,Plumbing Install,Water Heater Install - Residential,Completed,Direct Web Traffic,Direct Web Traffic,91941,3765.00,TRUE,2026,3,August,2026,3,August,35
1128927198,2026-08-24,2026-08-25,Lining Install - CA,Sewer Camera,Completed,Google LSA,Google Local Services,92020,0.00,TRUE,2026,3,August,2026,3,August,35
1129036179,2026-08-24,,Restoration EMS,EMS Estimate,Hold,Branded Phone Number,A1-800-BILL HOWE,92078,0.00,TRUE,2026,3,August,,,,
1129075443,2026-08-24,2026-08-25,Plumbing Service,Plumbing Service,Completed,PPC,Google | Search | Brand,91941,2951.00,TRUE,2026,3,August,2026,3,August,35
1129148349,2026-08-24,2026-08-25,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92008,0.00,FALSE,2026,3,August,2026,3,August,35
1129148349,2026-08-24,2026-08-24,Restoration EMS,EMS Estimate,Completed,Google Business Profiles,GMB_SanDiego,92008,0.00,FALSE,2026,3,August,2026,3,August,35
1129216281,2026-08-24,2026-08-25,Plumbing Service,Combo,Completed,PPC,Google | Search | Brand,91977,0.00,TRUE,2026,3,August,2026,3,August,35
1129224269,2026-08-24,2026-08-24,Plumbing Install,Water Heater Install - Residential,Completed,PPC,Bing | Search | Brand,91910,7840.00,TRUE,2026,3,August,2026,3,August,35
1129224269,2026-08-24,2026-08-24,Plumbing Service,Pipe Leak,Completed,PPC,Bing | Search | Brand,91910,500.00,TRUE,2026,3,August,2026,3,August,35
1129224269,2026-08-24,2026-09-01,Restoration EMS,EMS Estimate,Completed,PPC,Bing | Search | Brand,91910,0.00,FALSE,2026,3,August,2026,3,September,36
1129260561,2026-08-24,2026-08-24,HVAC Sales,HVAC Estimate,Canceled,Direct Web Traffic,Direct Web Traffic,92037,0.00,TRUE,2026,3,August,2026,3,August,35
1129275415,2026-08-24,2026-08-24,Plumbing Service,Jetting- Residential,Completed,Organic Search,Google Organic,92064,1765.00,TRUE,2026,3,August,2026,3,August,35
1129276311,2026-08-24,2026-08-25,Plumbing Service,Sewer Camera,Completed,Google Business Profiles,GMB_SanDiego,92007,0.00,TRUE,2026,3,August,2026,3,August,35
1129280516,2026-08-24,2026-08-24,Plumbing Service,Mainline Stop,Completed,Branded Phone Number,Local 619,92110,0.00,TRUE,2026,3,August,2026,3,August,35
1129280516,2026-08-24,2026-08-24,Restoration EMS,EMS Estimate,Completed,Branded Phone Number,Local 619,92110,0.00,TRUE,2026,3,August,2026,3,August,35
1129287202,2026-08-24,2026-08-25,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92130,0.00,TRUE,2026,3,August,2026,3,August,35
1129287930,2026-08-24,2026-08-24,Plumbing Service,Tub/Shower Faucet,Canceled,Google LSA,Google Local Services,92128,0.00,TRUE,2026,3,August,2026,3,August,35
1129289689,2026-08-24,2026-08-24,Plumbing Service,Slab Leak,Completed,Yelp,Yelp,91977,0.00,FALSE,2026,3,August,2026,3,August,35
1129290235,2026-08-24,2026-08-24,Plumbing Service,Lavatory Stop,Completed,Google Business Profiles,GMB_SanDiego,92123,334.80,TRUE,2026,3,August,2026,3,August,35
1129290235,2026-08-24,2026-08-24,Plumbing Service,Sewer Camera,Completed,Google Business Profiles,GMB_SanDiego,92123,0.00,TRUE,2026,3,August,2026,3,August,35
1129290842,2026-08-24,2026-09-04,HVAC Service,Diagnosis,Completed,Email,Legacy Email Marketing Multiple Offers,92110,87.00,TRUE,2026,3,August,2026,3,September,36
1129291389,2026-08-24,,HVAC Service,Diagnosis,Hold,Branded Phone Number,A1-800-BILL HOWE,92064,0.00,TRUE,2026,3,August,,,,
1129293007,2026-08-24,2026-08-24,Plumbing Service,Combo,Completed,Branded Phone Number,Local 619,92154,315.29,TRUE,2026,3,August,2026,3,August,35
1129296219,2026-08-24,2026-08-24,Plumbing Service,Lavatory Stop,Completed,PPC,Google | PMAX | Drains,92064,307.00,TRUE,2026,3,August,2026,3,August,35
1129303390,2026-08-24,2026-08-24,Plumbing Service,Leak Below Kitchen,Completed,Sameday AI,Sameday AI,92037,0.00,FALSE,2026,3,August,2026,3,August,35
1129303452,2026-08-24,2026-08-25,Plumbing Service,Upper/Lower Leak,Canceled,Google Business Profiles,GMB_SanDiego,92110,0.00,TRUE,2026,3,August,2026,3,August,35
1129303534,2026-08-24,,Plumbing Service,Pipe Leak,Hold,Branded Phone Number,Local 619,92057,685.00,TRUE,2026,3,August,,,,
1129303903,2026-08-24,2026-08-24,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Brand,92104,0.00,TRUE,2026,3,August,2026,3,August,35
1129338972,2026-08-24,2026-08-25,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_Poway,92024,0.00,TRUE,2026,3,August,2026,3,August,35
1129344412,2026-08-24,2026-08-27,Plumbing Sales,Water Heater Estimate - Residential,Completed,Direct Web Traffic,Direct Web Traffic,92104,0.00,FALSE,2026,3,August,2026,3,August,35
1129344427,2026-08-24,2026-08-24,Plumbing Service,Mainline Stop,Completed,Google Business Profiles,GMB_SanDiego,92040,1273.00,TRUE,2026,3,August,2026,3,August,35
1129364482,2026-08-24,2026-08-31,Plumbing Service,Lavatory Faucet,Completed,Google Business Profiles,GMB_SanDiego,92109,643.00,TRUE,2026,3,August,2026,3,August,36
1129364511,2026-08-24,2026-08-24,Plumbing Service,Toilet Leak,Completed,Yelp,Yelp,92104,0.00,TRUE,2026,3,August,2026,3,August,35
1129366743,2026-08-24,2026-08-25,Plumbing Sales,Plumbing Estimate,Completed,Google Business Profiles,GMB_SanDiego,92129,0.00,FALSE,2026,3,August,2026,3,August,35
1129373980,2026-08-24,,HVAC Service,Diagnosis,Hold,Google LSA,Google Local Services,92014,0.00,TRUE,2026,3,August,,,,
1129381101,2026-08-24,2026-08-28,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92104,0.00,TRUE,2026,3,August,2026,3,August,35
1129390441,2026-08-24,2026-09-04,HVAC Service,Diagnosis,Completed,Email,Legacy Email Marketing Multiple Offers,92119,0.00,TRUE,2026,3,August,2026,3,September,36
1129392800,2026-08-24,2026-08-25,Plumbing Sales,Drain Estimate,Completed,Email,Legacy Email Marketing Multiple Offers,92054,0.00,FALSE,2026,3,August,2026,3,August,35
1129411199,2026-08-24,2026-08-24,Plumbing Service,Sump Pump,Canceled,PPC,Google | PMAX | Plumbing,92101,0.00,TRUE,2026,3,August,2026,3,August,35
1129428576,2026-08-24,2026-08-24,Plumbing Sales,Repipe/Reroute Estimate,Completed,Google Business Profiles,GMB_SanDiego,92071,0.00,TRUE,2026,3,August,2026,3,August,35
1129433029,2026-08-24,2026-08-25,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92021,0.00,TRUE,2026,3,August,2026,3,August,35
1129436911,2026-08-24,2026-08-28,HVAC Service,Diagnosis,Completed,PPC,Google | PMAX | HVAC,92009,264.50,TRUE,2026,3,August,2026,3,August,35
1129473791,2026-08-24,2026-08-27,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | HVAC,92081,0.00,TRUE,2026,3,August,2026,3,August,35
1129495310,2026-08-24,,Plumbing Sales,,,,,91942,0.00,TRUE,2026,3,August,,,,
1129497035,2026-08-24,,HVAC Service,Diagnosis,Scheduled,3rd Party Web Traffic,Yelp Referral Traffic,92118,0.00,TRUE,2026,3,August,,,,
1129497035,2026-08-24,2026-08-25,Plumbing Service,Pipe Leak,Completed,3rd Party Web Traffic,Yelp Referral Traffic,92118,602.00,TRUE,2026,3,August,2026,3,August,35
1129508830,2026-08-24,2026-08-25,Plumbing Service,Pipe Leak,Completed,Google Business Profiles,GMB_Poway,92064,0.00,TRUE,2026,3,August,2026,3,August,35
1129509614,2026-08-24,2026-08-31,Plumbing Service,Leak Below Lavatory,Completed,Sameday AI,Sameday AI,92037,0.00,TRUE,2026,3,August,2026,3,August,36
1129524946,2026-08-24,2026-08-26,Lining Install - CA,Lining Estimate,Completed,Google Business Profiles,GMB_SanDiego,92110,0.00,FALSE,2026,3,August,2026,3,August,35
1129525373,2026-08-24,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | Competitor,92130,0.00,TRUE,2026,3,August,,,,
1129556291,2026-08-24,2026-08-26,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | HVAC,92109,0.00,TRUE,2026,3,August,2026,3,August,35
1129557095,2026-08-24,,Plumbing Maintenance,,,,,92057,179.88,TRUE,2026,3,August,,,,
1129557095,2026-08-24,2026-09-04,Plumbing Maintenance,Recurring Services: Water Heater Flush,Completed,Branded Phone Number,A1-800-BILL HOWE,92057,0.00,TRUE,2026,3,August,2026,3,September,36
1129558526,2026-08-24,2026-08-25,Lining Install - CA,Job Walk,Completed,Tech referral,Tech Referral,92127,0.00,FALSE,2026,3,August,2026,3,August,35
1129561830,2026-08-24,2026-08-25,Plumbing Install,Water Heater Install - Residential,Completed,Google Business Profiles,GMB_SanDiego,92106,3651.00,TRUE,2026,3,August,2026,3,August,35
1129561830,2026-08-24,2026-08-24,Plumbing Sales,Water Heater Estimate - Residential,Completed,Google Business Profiles,GMB_SanDiego,92106,0.00,FALSE,2026,3,August,2026,3,August,35
1129571948,2026-08-24,2026-08-25,Plumbing Service,Tub/Shower Faucet,Canceled,Direct Web Traffic,Direct Web Traffic,92130,0.00,TRUE,2026,3,August,2026,3,August,35
1129577838,2026-08-24,,HVAC Service,Diagnosis,Scheduled,Sameday AI,Sameday AI,92107,0.00,TRUE,2026,3,August,,,,
1129588627,2026-08-24,2026-08-25,Plumbing Service,Upper/Lower Leak,Completed,Organic Search,DuckDuckGo Organic,92101,233.00,TRUE,2026,3,August,2026,3,August,35
1129588964,2026-08-24,2026-08-25,Plumbing Sales,Water Heater Estimate - Residential,Completed,Google Business Profiles,GMB_SanDiego,92111,0.00,TRUE,2026,3,August,2026,3,August,35
1129596215,2026-08-24,2026-08-28,HVAC Service,A/C Repair,Completed,PPC,Google Legacy Campaigns,92118,1062.12,TRUE,2026,3,August,2026,3,August,35
1129598414,2026-08-24,2026-08-29,HVAC Sales,HVAC Estimate,Completed,Organic Search,Google Organic,91911,0.00,TRUE,2026,3,August,2026,3,August,35
1129600233,2026-08-24,2026-08-27,Plumbing Service,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,91932,301.00,TRUE,2026,3,August,2026,3,August,35
1129610718,2026-08-24,,Plumbing Service,Lavatory Faucet,Hold,PPC,Bing | Search | Plumbing,92126,198.00,TRUE,2026,3,August,,,,
214699,2026-08-24,2026-08-27,HVAC Service,Diagnosis,Completed,Yelp,Yelp,92109,119.89,TRUE,2026,3,August,2026,3,August,35
249834720,2026-08-24,,Plumbing Service,Sewer Camera,Scheduled,Branded Phone Number,Local 619,92105,0.00,TRUE,2026,3,August,,,,
250407547,2026-08-24,2026-08-26,Plumbing Service,Kitchen Stop,Completed,Direct Mail,Dynamicard Direct Mail July 2025,92021,99.00,TRUE,2026,3,August,2026,3,August,35
251371407,2026-08-24,2026-08-14,Lining Install - CA,Lining,Completed,Organic Search,Google Organic,92110,-250.00,TRUE,2026,3,August,2026,3,August,33
251371407,2026-08-24,2026-08-14,Plumbing Service,Drain Repair,Completed,Organic Search,Google Organic,92110,-100.00,TRUE,2026,3,August,2026,3,August,33
255447514,2026-08-24,2026-08-19,HVAC Install,Full System Install,Completed,Branded Phone Number,Local 619,92107,0.00,TRUE,2026,3,August,2026,3,August,34
260979953,2026-08-24,2026-08-19,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92024,0.00,TRUE,2026,3,August,2026,3,August,34
265470742,2026-08-24,2026-09-03,HVAC Service,10+ HVAC Unit,Completed,PPC,Google | Search | Brand,91978,94.00,TRUE,2026,3,August,2026,3,September,36
266853992,2026-08-24,,Plumbing Maintenance,,,,,92106,14.99,TRUE,2026,3,August,,,,
268476759,2026-08-24,2026-08-25,Plumbing Service,Combo,Completed,Google Business Profiles,GMB_SanDiego,92102,0.00,TRUE,2026,3,August,2026,3,August,35
270945176,2026-08-24,2026-08-24,Plumbing Service,Kitchen Stop,Completed,Google Business Profiles,GMB_SanDiego,92103,144.00,TRUE,2026,3,August,2026,3,August,35
271572392,2026-08-24,,Lining Install - CA,Job Walk,Scheduled,Google Business Profiles,GMB_SanDiego,92109,0.00,FALSE,2026,3,August,,,,
271572392,2026-08-24,,Lining Install - CA,Lining,Scheduled,Google Business Profiles,GMB_SanDiego,92109,10000.00,TRUE,2026,3,August,,,,
272983697,2026-08-24,2026-08-24,Plumbing Service,Kitchen Stop,Completed,Google Business Profiles,GMB_SanDiego,92119,102.00,TRUE,2026,3,August,2026,3,August,35
274293556,2026-08-24,,Plumbing Maintenance,Recurring Services: Backflow Test,Hold,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92154,0.00,TRUE,2026,3,August,,,,
274475928,2026-08-24,2026-08-26,HVAC Service,Diagnosis,Canceled,Branded Phone Number,A1-800-BILL HOWE,92071,0.00,TRUE,2026,3,August,2026,3,August,35
282102161,2026-08-24,2026-09-03,Plumbing Maintenance,Recurring Services: B.F.P. Water Heater/Tankless Flush,Completed,,Memberships due for Service,92110,0.00,TRUE,2026,3,August,2026,3,September,36
284029742,2026-08-24,,Plumbing Service,Tankless Service,In Progress,Google Business Profiles,GMB_SanDiego,92064,401.88,TRUE,2026,3,August,,,,
285961770,2026-08-24,,Plumbing Maintenance,,,,,92118,179.88,TRUE,2026,3,August,,,,
285961770,2026-08-24,2026-09-02,Plumbing Maintenance,Recurring Services: Tankless Flush,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92118,0.00,TRUE,2026,3,August,2026,3,September,36
293500067,2026-08-24,2026-09-04,HVAC Service,Diagnosis,Completed,Direct Web Traffic,Direct Web Traffic,92075,446.76,TRUE,2026,3,August,2026,3,September,36
297246938,2026-08-24,2026-08-26,Plumbing Service,Disposal,Completed,PPC,Google | Search | Brand,92104,0.00,TRUE,2026,3,August,2026,3,August,35
299288099,2026-08-24,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | PMAX | Plumbing,92131,0.00,TRUE,2026,3,August,,,,
301558551,2026-08-24,2026-08-18,Plumbing Service,Drain Repair,Completed,Google Business Profiles,GMB_SanDiego,92123,0.00,TRUE,2026,3,August,2026,3,August,34
302200116,2026-08-24,2026-08-25,Plumbing Service,Laundry Bibbs,Completed,Branded Phone Number,Local 619,92008,0.00,FALSE,2026,3,August,2026,3,August,35
304834079,2026-08-24,2026-08-07,HVAC Service,A/C Repair,Completed,Branded Phone Number,A1-800-BILL HOWE,92109,0.00,TRUE,2026,3,August,2026,3,August,32
308859711,2026-08-24,2026-08-24,Plumbing Sales,Drain Estimate,Completed,Branded Phone Number,Local 619,92122,0.00,FALSE,2026,3,August,2026,3,August,35
308859711,2026-08-24,2026-08-25,Plumbing Service,Drain Repair,Completed,Branded Phone Number,Local 619,92122,255.00,TRUE,2026,3,August,2026,3,August,35
31536767,2026-08-24,,Plumbing Service,Plumbing Service,Hold,Branded Phone Number,Local 619,92127,0.00,TRUE,2026,3,August,,,,
31537471,2026-08-24,2026-08-24,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92054,0.00,TRUE,2026,3,August,2026,3,August,35
31537512,2026-08-24,2026-08-25,Plumbing Service,Kitchen Stop,Completed,PPC,Google | Search | Brand,92107,0.00,TRUE,2026,3,August,2026,3,August,35
31537661,2026-08-24,2026-08-25,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92037,0.00,TRUE,2026,3,August,2026,3,August,35
31537784,2026-08-24,,Plumbing Maintenance,,,,,92014,14.99,TRUE,2026,3,August,,,,
31537808,2026-08-24,,HVAC Service,Diagnosis,Hold,Branded Phone Number,Local 619,92075,0.00,TRUE,2026,3,August,,,,
31537823,2026-08-24,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,91932,0.00,TRUE,2026,3,August,,,,
31537883,2026-08-24,2026-08-25,Plumbing Service,Mainline Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92027,0.00,TRUE,2026,3,August,2026,3,August,35
31537883,2026-08-24,2026-08-25,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,A1-800-BILL HOWE,92027,0.00,FALSE,2026,3,August,2026,3,August,35
31537883,2026-08-24,2026-08-24,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92027,1273.00,TRUE,2026,3,August,2026,3,August,35
31538470,2026-08-24,2026-08-25,HVAC Sales,Hvac Tech Turnover Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92117,0.00,TRUE,2026,3,August,2026,3,August,35
31546391,2026-08-24,2026-09-04,Plumbing Maintenance,Recurring Services: B.F.P. Water Heater/Tankless Flush,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92111,222.00,TRUE,2026,3,August,2026,3,September,36
31550115,2026-08-24,2026-08-24,Lining Install - CA,Lining,Canceled,Branded Phone Number,A1-800-BILL HOWE,92110,0.00,TRUE,2026,3,August,2026,3,August,35
31550115,2026-08-24,2026-08-24,Lining Install - CA,Lining,Canceled,Branded Phone Number,A1-800-BILL HOWE,92110,0.00,FALSE,2026,3,August,2026,3,August,35
31550115,2026-08-24,2026-09-02,Lining Install - CA,Lining,Canceled,Branded Phone Number,A1-800-BILL HOWE,92110,0.00,TRUE,2026,3,August,2026,3,September,36
31552521,2026-08-24,2026-08-25,Plumbing Service,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92054,210.00,TRUE,2026,3,August,2026,3,August,35
31554631,2026-08-24,,Plumbing Service,Mainline Stop,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92117,0.00,TRUE,2026,3,August,,,,
31554631,2026-08-24,2026-08-27,Plumbing Service,Sewer Camera,Canceled,Branded Phone Number,A1-800-BILL HOWE,92117,0.00,TRUE,2026,3,August,2026,3,August,35
31556954,2026-08-24,2026-08-05,HVAC Service,A/C Repair,Completed,PPC,Google | Search | Brand,92110,0.00,TRUE,2026,3,August,2026,3,August,32
31557700,2026-08-24,2026-08-25,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,543.15,TRUE,2026,3,August,2026,3,August,35
31560686,2026-08-24,2026-08-24,Plumbing Service,Backflow Repair,Completed,Branded Phone Number,Local 619,92104,0.00,FALSE,2026,3,August,2026,3,August,35
31560686,2026-08-24,2026-08-19,Plumbing Service,Combo,Completed,Branded Phone Number,Local 619,92128,0.00,TRUE,2026,3,August,2026,3,August,34
31563490,2026-08-24,2026-08-24,Plumbing Service,Laundry Bibbs,Completed,Branded Phone Number,Local 619,92109,352.00,TRUE,2026,3,August,2026,3,August,35
31563615,2026-08-24,2026-08-28,HVAC Service,Hvac Recall/Warranty,Completed,Branded Phone Number,Local 619,92107,0.00,TRUE,2026,3,August,2026,3,August,35
31564045,2026-08-24,2026-08-28,Plumbing Service,Disposal,Completed,Branded Phone Number,Local 619,92109,487.60,TRUE,2026,3,August,2026,3,August,35
31565222,2026-08-24,2026-08-24,Plumbing Service,Tub/Shower Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92103,132.48,TRUE,2026,3,August,2026,3,August,35
31565453,2026-08-24,2026-08-24,Plumbing Sales,Drain Estimate,Completed,Google Business Profiles,GMB_SanDiego,92025,0.00,FALSE,2026,3,August,2026,3,August,35
31566178,2026-08-24,2026-08-27,Plumbing Service,Kitchen Stop,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),91977,132.48,TRUE,2026,3,August,2026,3,August,35
31572604,2026-08-24,,Plumbing Sales,,,,,,0.00,TRUE,2026,3,August,,,,
31572795,2026-08-24,2026-08-25,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,91932,0.00,TRUE,2026,3,August,2026,3,August,35
31574511,2026-08-24,2026-08-19,HVAC Install,Full System Install,Completed,Branded Phone Number,Local 619,92110,0.00,TRUE,2026,3,August,2026,3,August,34
31574511,2026-08-24,2026-08-19,HVAC Install,Full System Install,Completed,Branded Phone Number,Local 619,92110,-490.88,TRUE,2026,3,August,2026,3,August,34
31577043,2026-08-24,2026-09-03,HVAC Service,Diagnosis,Completed,PPC,Google | Search | Brand,92117,581.85,TRUE,2026,3,August,2026,3,September,36
31577768,2026-08-24,2026-08-25,Plumbing Service,Laundry Stop,Completed,Google Business Profiles,GMB_SanDiego,91945,102.00,TRUE,2026,3,August,2026,3,August,35
31578504,2026-08-24,2026-08-18,HVAC Install,Full System Install,Completed,Direct Web Traffic,Direct Web Traffic,92107,0.00,TRUE,2026,3,August,2026,3,August,34
31578928,2026-08-24,2026-08-11,HVAC Service,10+ HVAC Unit,Completed,Branded Phone Number,Local 619,92111,0.00,TRUE,2026,3,August,2026,3,August,33
31580403,2026-08-24,2026-09-04,HVAC Service,Diagnosis,Completed,PPC,Bing | Search | Brand,92037,174.00,TRUE,2026,3,August,2026,3,September,36
